cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_test,n_levels_admissible,partition_sd_ratio,min_level_lp_sd,max_level_lp_sd,min_level_lp_mean,max_level_lp_mean,level_lp_mean_spread,implied_auroc_min_gaussian,implied_auroc_max_gaussian,implied_casemix_gap_gaussian,implied_auroc_min_empirical,implied_auroc_max_empirical,implied_casemix_gap_empirical,observed_auc_gap
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,logreg_l2,False,47,logreg_l2|s47,19920,2,1.1216625477796556,0.3940536782958501,0.44199525275926793,-2.1581749855873475,-2.117832545695148,0.04034243989219943,0.6089183507244028,0.6214882988827679,0.012569948158365096,0.6107003575280794,0.6216147990963387,0.01091444156825927,0.00221728223997375
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,logreg_l2,False,47,logreg_l2|s47,19920,9,3.338858525406985,0.30309119134297724,1.0119786081912594,-2.5838126600652522,-2.022775399751615,0.5610372603136371,0.5845863237518966,0.7489232843998083,0.1643369606479117,0.5854095158022695,0.7720622030558664,0.18665268725359685,0.21313444738908527
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,logreg_l2,False,47,logreg_l2|s47,19920,4,1.3681226165565454,0.3139025243246004,0.42945714292267695,-2.2636809723653304,-2.126547258457054,0.13713371390827644,0.587448555657659,0.6182422740957628,0.030793718438103856,0.5876947848775977,0.6200404573824967,0.03234567250489895,0.14114590625711576
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,logreg_l2,False,47,logreg_l2|s47,19920,2,1.1216625477796556,0.3940536782958501,0.44199525275926793,-2.1581749855873475,-2.117832545695148,0.04034243989219943,0.6089183507244028,0.6214882988827679,0.012569948158365096,0.6107003575280794,0.6216147990963387,0.01091444156825927,0.00221728223997375
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,logreg_l2,False,47,logreg_l2|s47,19920,8,3.2689930461440113,0.3095689081948197,1.0119786081912594,-2.265463695439319,-2.022775399751615,0.2426882956877039,0.5862023179121443,0.7489232843998083,0.162720966487664,0.5882292306200219,0.7720622030558664,0.1838329724358445,0.21209102723845252
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,42,random_forest|s42,19890,5,1.1639443260930467,0.5774316120799704,0.6720982485872427,-2.417726976534342,-2.196694329765089,0.22103264676925294,0.6562918927746249,0.6787410859799383,0.022449193205313467,0.656504672683462,0.6791505729010656,0.0226459002176036,0.12285966519604363
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,42,random_forest|s42,19890,2,1.0237874787665664,0.6115978714803187,0.6261462428618341,-2.229057655747437,-2.1883474125947595,0.04071024315267735,0.6643363699881254,0.6677630260717133,0.0034266560835879423,0.6635714900520544,0.6651490348480396,0.001577544795985153,0.01469290935476053
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,42,random_forest|s42,19890,9,2.212591092553716,0.48895782403049187,1.0818637260843136,-2.790413727968057,-1.9420802943627122,0.8483334336053447,0.6335732242445099,0.7608239309451454,0.12725070670063554,0.6295277974832227,0.7763098211987101,0.14678202371548732,0.2376383533590557
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,42,random_forest|s42,19890,4,1.112159423630204,0.6043182607700649,0.6720982485872427,-2.352230588183763,-2.196694329765089,0.15553625841867413,0.6625078415235209,0.6787410859799383,0.016233244456417384,0.6593960753289095,0.6791505729010656,0.019754497572156082,0.12285966519604363
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,42,random_forest|s42,19890,2,1.0237874787665664,0.6115978714803187,0.6261462428618341,-2.229057655747437,-2.1883474125947595,0.04071024315267735,0.6643363699881254,0.6677630260717133,0.0034266560835879423,0.6635714900520544,0.6651490348480396,0.001577544795985153,0.01469290935476053
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,42,random_forest|s42,19890,9,2.212591092553716,0.48895782403049187,1.0818637260843136,-2.790413727968057,-1.9420802943627122,0.8483334336053447,0.6335732242445099,0.7608239309451454,0.12725070670063554,0.6295277974832227,0.7763098211987101,0.14678202371548732,0.2376383533590557
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,43,random_forest|s43,19980,5,1.1619193797588228,0.566131433130617,0.6577990836450999,-2.4472182523234824,-2.1874802796752273,0.25973797264825516,0.6535265066961155,0.6753995344170082,0.021873027720892724,0.6486799900392833,0.6694821381242796,0.020802148084996253,0.09130943633937127
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,43,random_forest|s43,19980,2,1.0185379349640526,0.5986257378281823,0.6097230228238492,-2.2269005805911353,-2.1740463509825525,0.05285422960858277,0.6611789614170486,0.6637745844455102,0.0025956230284616133,0.6591452571719469,0.6614071041974092,0.0022618470254622824,0.007587766424572373
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,43,random_forest|s43,19980,10,2.105172284563756,0.4664313576696677,0.9819183668176289,-3.3457187912939346,-2.0371075412336235,1.308611250060311,0.6277434815078657,0.744355000809475,0.11661151930160929,0.6287373185434485,0.7587925474377282,0.13005522889427967,0.2173849708659834
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,43,random_forest|s43,19980,4,1.1057525676960016,0.5948881357930926,0.6577990836450999,-2.26437925014617,-2.1874802796752273,0.07689897047094263,0.6601945667043612,0.6753995344170082,0.01520496771264701,0.657859855142832,0.6694821381242796,0.01162228298144763,0.09130943633937127
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,43,random_forest|s43,19980,2,1.0185379349640526,0.5986257378281823,0.6097230228238492,-2.2269005805911353,-2.1740463509825525,0.05285422960858277,0.6611789614170486,0.6637745844455102,0.0025956230284616133,0.6591452571719469,0.6614071041974092,0.0022618470254622824,0.007587766424572373
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,43,random_forest|s43,19980,8,2.105172284563756,0.4664313576696677,0.9819183668176289,-2.3671172057205325,-2.0371075412336235,0.33000966448690905,0.6277434815078657,0.744355000809475,0.11661151930160929,0.6287373185434485,0.7587925474377282,0.13005522889427967,0.19697680760067726
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,44,random_forest|s44,19979,5,1.1641523655716541,0.5688490656029044,0.6622269853748463,-2.419371111667359,-2.184742340229228,0.234628771438131,0.65416250424196,0.6765143817464472,0.022351877504487194,0.6494671347255838,0.6742376966834557,0.02477056195787186,0.20297693102468878
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,44,random_forest|s44,19979,2,1.0129886239101022,0.6106640151338265,0.6185957003618328,-2.2256911310242935,-2.178280236621382,0.04741089440291146,0.6641035150149488,0.6659260101522695,0.00182249513732069,0.6615083188410106,0.6618567837299765,0.00034846488896589367,0.004979231060017519
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,44,random_forest|s44,19979,10,2.500556123033375,0.4416440985466928,1.1043558548224879,-3.3210536174592615,-1.9394491805213234,1.381604436937938,0.6213685913039757,0.7646377957989057,0.14326920449492997,0.6194059433362122,0.7730076806191907,0.15360173728297843,0.18449900604021707
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,44,random_forest|s44,19979,4,1.0938400845447926,0.6054148085553434,0.6622269853748463,-2.3925294966429016,-2.184742340229228,0.20778715641367373,0.6627511789152828,0.6765143817464472,0.01376320283116439,0.6591787617367895,0.6742376966834557,0.015058934946666214,0.20297693102468878
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,44,random_forest|s44,19979,2,1.0129886239101022,0.6106640151338265,0.6185957003618328,-2.2256911310242935,-2.178280236621382,0.04741089440291146,0.6641035150149488,0.6659260101522695,0.00182249513732069,0.6615083188410106,0.6618567837299765,0.00034846488896589367,0.004979231060017519
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,44,random_forest|s44,19979,8,2.500556123033375,0.4416440985466928,1.1043558548224879,-2.401951566460144,-1.9394491805213234,0.46250238593882065,0.6213685913039757,0.7646377957989057,0.14326920449492997,0.6194059433362122,0.7730076806191907,0.15360173728297843,0.15085043062720083
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,45,random_forest|s45,19604,5,1.1176067237161798,0.5931143781464354,0.662868616949197,-2.300773729029137,-2.1868701162549935,0.11390361277414351,0.6597604231069493,0.6766067120465394,0.01684628893959017,0.6577675793226951,0.6791249833567687,0.0213574040340736,0.10049428054656162
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,45,random_forest|s45,19604,2,1.0664119391980034,0.5861148030147434,0.6250398236756083,-2.214215242126608,-2.180017468525455,0.034197773601152726,0.65809602057518,0.6674798892748323,0.009383868699652242,0.6562308076112662,0.6656589368501546,0.009428129238888472,0.030827811192731147
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,45,random_forest|s45,19604,10,2.1524832233857762,0.4821187576023384,1.0377525374186272,-3.1764572665641357,-2.0121683448136776,1.1642889217504582,0.6317472355815703,0.7535206458109297,0.12177341022935939,0.6300047297009492,0.7691949794914388,0.13919024979048955,0.3108994765138654
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,45,random_forest|s45,19604,5,1.1176067237161798,0.5931143781464354,0.662868616949197,-2.300773729029137,-2.1868701162549935,0.11390361277414351,0.6597604231069493,0.6766067120465394,0.01684628893959017,0.6577675793226951,0.6791249833567687,0.0213574040340736,0.10049428054656162
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,45,random_forest|s45,19604,2,1.0664119391980034,0.5861148030147434,0.6250398236756083,-2.214215242126608,-2.180017468525455,0.034197773601152726,0.65809602057518,0.6674798892748323,0.009383868699652242,0.6562308076112662,0.6656589368501546,0.009428129238888472,0.030827811192731147
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,45,random_forest|s45,19604,9,2.1524832233857762,0.4821187576023384,1.0377525374186272,-2.7246302738590695,-2.0121683448136776,0.712461929045392,0.6317472355815703,0.7535206458109297,0.12177341022935939,0.6300047297009492,0.7691949794914388,0.13919024979048955,0.2736578766994723
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,46,random_forest|s46,19729,5,1.162218332822825,0.5689812162145083,0.6612804005163292,-2.3598833273817807,-2.2002013310015203,0.15968199638026048,0.6541052433233493,0.6763027083881212,0.022197465064771937,0.6423646130122914,0.6729416912931706,0.03057707828087919,0.09085658095936744
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,46,random_forest|s46,19729,2,1.0154895305417255,0.5930893732435354,0.602276049204364,-2.2251271407125377,-2.1941025765699114,0.031024564142626332,0.6597674937516662,0.6620650473469996,0.002297553595333346,0.6569729582378735,0.660602079715738,0.0036291214778645386,0.007305291654579715
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,46,random_forest|s46,19729,9,2.1386698254976793,0.46127699068739497,0.9865191811795057,-2.735218729736395,-2.078884754253595,0.6563339754827999,0.626455325998214,0.7447543867507727,0.1182990607525587,0.6235295827264858,0.7491983683939318,0.125668785667446,0.2849761728961805
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,46,random_forest|s46,19729,4,1.155800980625505,0.5721403698398426,0.6612804005163292,-2.2689093682388877,-2.2002013310015203,0.0687080372373674,0.6547452914138628,0.6763027083881212,0.021557416974258392,0.64976201214104,0.6729416912931706,0.023179679152130594,0.037136653850680434
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,46,random_forest|s46,19729,2,1.0154895305417255,0.5930893732435354,0.602276049204364,-2.2251271407125377,-2.1941025765699114,0.031024564142626332,0.6597674937516662,0.6620650473469996,0.002297553595333346,0.6569729582378735,0.660602079715738,0.0036291214778645386,0.007305291654579715
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,46,random_forest|s46,19729,8,2.1386698254976793,0.46127699068739497,0.9865191811795057,-2.381177666684143,-2.078884754253595,0.302292912430548,0.626455325998214,0.7447543867507727,0.1182990607525587,0.6235295827264858,0.7491983683939318,0.125668785667446,0.2044600814894606
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,random_forest,False,47,random_forest|s47,19920,5,1.1268148687573851,0.5796642389751053,0.6531742833640828,-2.352918591029727,-2.186055622113104,0.166862968916623,0.6567415562568228,0.6742844748590696,0.01754291860224677,0.6494366856411106,0.6710048150778531,0.021568129436742578,0.08231910119447139
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,random_forest,False,47,random_forest|s47,19920,2,1.0186288336218532,0.6084943336504105,0.6198298733518244,-2.2183217018735224,-2.1800621695641174,0.03825953230940504,0.6635631351152367,0.6662269717917949,0.002663836676558229,0.6593677110403946,0.6630400637570721,0.0036723527166775405,0.008226915850002015
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,random_forest,False,47,random_forest|s47,19920,9,2.234629948110625,0.48555820866249993,1.0850429146281704,-2.8365689630051336,-2.018123092128733,0.8184458708764004,0.6327272675966602,0.7618545488551641,0.12912728125850392,0.6320698192903877,0.7770393570444294,0.14496953775404164,0.2262539261876716
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,random_forest,False,47,random_forest|s47,19920,4,1.093902368707262,0.5971047344343744,0.6531742833640828,-2.341628921981756,-2.186055622113104,0.1555732998686521,0.6610140683722993,0.6742844748590696,0.013270406486770359,0.6540348220511036,0.6710048150778531,0.016969993026749508,0.08231910119447139
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,random_forest,False,47,random_forest|s47,19920,2,1.0186288336218532,0.6084943336504105,0.6198298733518244,-2.2183217018735224,-2.1800621695641174,0.03825953230940504,0.6635631351152367,0.6662269717917949,0.002663836676558229,0.6593677110403946,0.6630400637570721,0.0036723527166775405,0.008226915850002015
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,random_forest,False,47,random_forest|s47,19920,8,2.234629948110625,0.48555820866249993,1.0850429146281704,-2.3622584735396055,-2.018123092128733,0.3441353814108723,0.6327272675966602,0.7618545488551641,0.12912728125850392,0.6320698192903877,0.7770393570444294,0.14496953775404164,0.21298785558238953
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,hgb_deep,False,42,hgb_deep|s42,19890,5,1.185089679236588,0.622225412356749,0.7373929143427134,-2.5109533908681514,-2.2600230978201683,0.2509302930479831,0.667451258166844,0.6938753436631617,0.026424085496317695,0.668254292952175,0.6970309507871876,0.028776657835012598,0.16844126618062782
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,hgb_deep,False,42,hgb_deep|s42,19890,2,1.0318890144879376,0.6833670884084225,0.7051589913912584,-2.2843732563767296,-2.251740446719621,0.032632809657108464,0.6815349402920015,0.6864997198004383,0.004964779508436878,0.6812680208350813,0.683658045554125,0.002390024719043704,0.009216176175411372
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,hgb_deep,False,42,hgb_deep|s42,19890,9,2.449685131549831,0.5650501677034754,1.3841949944029424,-3.252375568428152,-2.042620834689969,1.2097547337381829,0.6528028022462098,0.807404770224138,0.15460196797792825,0.6465395418658219,0.8345447107691792,0.1880051689033574,0.20341291801071293
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,hgb_deep,False,42,hgb_deep|s42,19890,4,1.078561237724679,0.6836820094687526,0.7373929143427134,-2.4378148255144154,-2.2600230978201683,0.17779172769424711,0.6815462681047909,0.6938753436631617,0.012329075558370817,0.6770434445394833,0.6970309507871876,0.01998750624770429,0.05955004417799281
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,hgb_deep,False,42,hgb_deep|s42,19890,2,1.0318890144879376,0.6833670884084225,0.7051589913912584,-2.2843732563767296,-2.251740446719621,0.032632809657108464,0.6815349402920015,0.6864997198004383,0.004964779508436878,0.6812680208350813,0.683658045554125,0.002390024719043704,0.009216176175411372
diabetes130,Diabetes 130,True,ev10,age_group,diabetes130|age_group,hgb_deep,False,42,hgb_deep|s42,19890,9,2.449685131549831,0.5650501677034754,1.3841949944029424,-3.252375568428152,-2.042620834689969,1.2097547337381829,0.6528028022462098,0.807404770224138,0.15460196797792825,0.6465395418658219,0.8345447107691792,0.1880051689033574,0.20341291801071293
diabetes130,Diabetes 130,True,m30,race,diabetes130|race,hgb_deep,False,43,hgb_deep|s43,19980,5,1.1135544472521641,0.65370693912862,0.7279382692662746,-2.5157464965820737,-2.2656393763841325,0.25010712019794124,0.6750582642256129,0.6919528448661281,0.01689458064051519,0.6664992188683472,0.6868560660468619,0.020356847178514714,0.12954977244259647
diabetes130,Diabetes 130,True,m30,gender,diabetes130|gender,hgb_deep,False,43,hgb_deep|s43,19980,2,1.005778168666727,0.6946030810604725,0.6986166148192683,-2.30413382019959,-2.240737211468879,0.06339660873071074,0.6840331043191334,0.6851318567416607,0.001098752422527216,0.6784057330339807,0.678702358291324,0.00029662525734330814,0.003707987403571922
diabetes130,Diabetes 130,True,m30,age_group,diabetes130|age_group,hgb_deep,False,43,hgb_deep|s43,19980,10,1.9993308996103427,0.5775722370947121,1.1547580203805288,-4.7175906752869095,-2.1451022301095812,2.572488445177328,0.6558781616830188,0.7770507604757364,0.12117259879271758,0.6490807681203599,0.7969964271563643,0.14791565903600445,0.16074790419224472
diabetes130,Diabetes 130,True,ev10,race,diabetes130|race,hgb_deep,False,43,hgb_deep|s43,19980,4,1.0545133726867542,0.6903072906620317,0.7279382692662746,-2.340733431678963,-2.2656393763841325,0.07509405529483049,0.683102813160403,0.6919528448661281,0.00885003170572507,0.6765885448549701,0.6868560660468619,0.010267521191891782,0.08634688662300694
diabetes130,Diabetes 130,True,ev10,gender,diabetes130|gender,hgb_deep,False,43,hgb_deep|s43,19980,2,1.005778168666727,0.6946030810604725,0.6986166148192683,-2.30413382019959,-2.240737211468879,0.06339660873071074,0.6840331043191334,0.6851318567416607,0.001098752422527216,0.6784057330339807,0.678702358291324,0.00029662525734330814,0.003707987403571922
