row_type,family,geometry,sd_ratio,equalize_prevalence,lp_dist,n,prevalence,n_levels,scales,unfair_w,miscal_slope,miscal_intercept,true_auc_by_level,oracle_auc_by_level,prevalence_by_level,true_auc_gap,true_max_excess_auc,prevalence_ratio,rule,method,is_one_of_the_five,n_sims,n_perm,alpha,seed,geometry_seed_word,pythonhashseed,n_evaluable,n_flag,flag_rate,flag_rate_mc_se,mean_n_admissible_p0,frac_reps_with_level_dropped,description
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2000_pf,2.0,True,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.684829/0.744643/0.809936,0.684829/0.744643/0.809936,0.2/0.2/0.2,0.12510674878581374,0.0,1.0000000000000306,m30,diciccio2020,True,1000,999,0.05,42,983511509,0,1000,941,0.941,0.007451107300260817,3.0,0.0,"SD-ratio sweep at 2.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2000_pf,2.0,True,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.684829/0.744643/0.809936,0.684829/0.744643/0.809936,0.2/0.2/0.2,0.12510674878581374,0.0,1.0000000000000306,m30,fixed_threshold_005,True,1000,999,0.05,42,983511509,0,1000,994,0.994,0.002442130217658347,3.0,0.0,"SD-ratio sweep at 2.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2000_pf,2.0,True,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.684829/0.744643/0.809936,0.684829/0.744643/0.809936,0.2/0.2/0.2,0.12510674878581374,0.0,1.0000000000000306,m30,four_fifths,True,1000,999,0.05,42,983511509,0,1000,99,0.099,0.009444522221901964,3.0,0.0,"SD-ratio sweep at 2.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2000_pf,2.0,True,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.684829/0.744643/0.809936,0.684829/0.744643/0.809936,0.2/0.2/0.2,0.12510674878581374,0.0,1.0000000000000306,m30,lum2022,True,1000,999,0.05,42,983511509,0,1000,955,0.955,0.00655553201502365,3.0,0.0,"SD-ratio sweep at 2.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2000_pf,2.0,True,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.684829/0.744643/0.809936,0.684829/0.744643/0.809936,0.2/0.2/0.2,0.12510674878581374,0.0,1.0000000000000306,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,983511509,0,0,0,,,3.0,0.0,"SD-ratio sweep at 2.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2000_pf,2.0,True,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.684829/0.744643/0.809936,0.684829/0.744643/0.809936,0.2/0.2/0.2,0.12510674878581374,0.0,1.0000000000000306,m30,lum2022_cochranQ,True,1000,999,0.05,42,983511509,0,0,0,,,3.0,0.0,"SD-ratio sweep at 2.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2000_pf,2.0,True,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.684829/0.744643/0.809936,0.684829/0.744643/0.809936,0.2/0.2/0.2,0.12510674878581374,0.0,1.0000000000000306,m30,mbc_excess,False,1000,999,0.05,42,983511509,0,1000,18,0.01815132375829561,0.00422159368060418,3.0,0.0,"SD-ratio sweep at 2.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2000_pf,2.0,True,normal,2000,0.2,3,0.707107/1/1.41421,,,,0.684829/0.744643/0.809936,0.684829/0.744643/0.809936,0.2/0.2/0.2,0.12510674878581374,0.0,1.0000000000000306,m30,permutation_null,True,1000,999,0.05,42,983511509,0,1000,941,0.941,0.007451107300260817,3.0,0.0,"SD-ratio sweep at 2.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,calibration_cox,False,1000,999,0.05,42,1068965806,0,1000,60,0.06,0.007509993342207435,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,diciccio2020,True,1000,999,0.05,42,1068965806,0,1000,979,0.979,0.00453420334788814,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,fixed_threshold_005,True,1000,999,0.05,42,1068965806,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,four_fifths,True,1000,999,0.05,42,1068965806,0,1000,262,0.262,0.013905250806799567,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,lum2022,True,1000,999,0.05,42,1068965806,0,1000,988,0.988,0.003443254274665176,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1068965806,0,0,0,,,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,lum2022_cochranQ,True,1000,999,0.05,42,1068965806,0,0,0,,,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,mbc_excess,False,1000,999,0.05,42,1068965806,0,1000,19,0.019421700376573453,0.004364000221248397,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2250_pf,2.25,True,normal,2000,0.2,3,0.666667/1/1.5,,,,0.675648/0.744643/0.820957,0.675648/0.744643/0.820957,0.2/0.2/0.2,0.14530871980677584,0.0,1.0000000000000018,m30,permutation_null,True,1000,999,0.05,42,1068965806,0,1000,979,0.979,0.00453420334788814,3.0,0.0,"SD-ratio sweep at 2.250, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,calibration_cox,False,1000,999,0.05,42,1783799910,0,1000,49,0.049,0.006826346021115542,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,diciccio2020,True,1000,999,0.05,42,1783799910,0,1000,999,0.999,0.0009994998749374613,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,fixed_threshold_005,True,1000,999,0.05,42,1783799910,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,four_fifths,True,1000,999,0.05,42,1783799910,0,1000,466,0.466,0.01577479001445027,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,lum2022,True,1000,999,0.05,42,1783799910,0,1000,999,0.999,0.0009994998749374613,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1783799910,0,0,0,,,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,lum2022_cochranQ,True,1000,999,0.05,42,1783799910,0,0,0,,,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,mbc_excess,False,1000,999,0.05,42,1783799910,0,1000,19,0.0193200955581019,0.004352795591999205,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2500_pf,2.5,True,normal,2000,0.2,3,0.632456/1/1.58114,,,,0.667712/0.744643/0.830689,0.667712/0.744643/0.830689,0.2/0.2/0.2,0.1629765885819744,0.0,1.0000000000000002,m30,permutation_null,True,1000,999,0.05,42,1783799910,0,1000,999,0.999,0.0009994998749374613,3.0,0.0,"SD-ratio sweep at 2.500, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,calibration_cox,False,1000,999,0.05,42,1870302749,0,1000,44,0.044,0.006485676526007136,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,diciccio2020,True,1000,999,0.05,42,1870302749,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,fixed_threshold_005,True,1000,999,0.05,42,1870302749,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,four_fifths,True,1000,999,0.05,42,1870302749,0,1000,616,0.616,0.015379986996093333,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,lum2022,True,1000,999,0.05,42,1870302749,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1870302749,0,0,0,,,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,lum2022_cochranQ,True,1000,999,0.05,42,1870302749,0,0,0,,,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,mbc_excess,False,1000,999,0.05,42,1870302749,0,1000,18,0.018246851584573086,0.004232482013171899,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_2750_pf,2.75,True,normal,2000,0.2,3,0.603023/1/1.65831,,,,0.660763/0.744643/0.839358,0.660763/0.744643/0.839358,0.2/0.2/0.2,0.17859578729948367,0.0,1.0000000000000004,m30,permutation_null,True,1000,999,0.05,42,1870302749,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 2.750, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,calibration_cox,False,1000,999,0.05,42,484981345,0,1000,47,0.047,0.006692607862410586,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,diciccio2020,True,1000,999,0.05,42,484981345,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,fixed_threshold_005,True,1000,999,0.05,42,484981345,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,four_fifths,True,1000,999,0.05,42,484981345,0,1000,788,0.788,0.012925014506761683,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,lum2022,True,1000,999,0.05,42,484981345,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,484981345,0,0,0,,,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,lum2022_cochranQ,True,1000,999,0.05,42,484981345,0,0,0,,,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,mbc_excess,False,1000,999,0.05,42,484981345,0,1000,18,0.018619715429776938,0.00427469550109608,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3000_pf,3.0,True,normal,2000,0.2,3,0.57735/1/1.73205,,,,0.654611/0.744643/0.84714,0.654611/0.744643/0.84714,0.2/0.2/0.2,0.19252938395374464,0.0,1.0000000000000002,m30,permutation_null,True,1000,999,0.05,42,484981345,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 3.000, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,calibration_cox,False,1000,999,0.05,42,1159931101,0,1000,45,0.045,0.0065555320150236475,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,diciccio2020,True,1000,999,0.05,42,1159931101,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,fixed_threshold_005,True,1000,999,0.05,42,1159931101,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,four_fifths,True,1000,999,0.05,42,1159931101,0,1000,845,0.845,0.011444430960078356,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,lum2022,True,1000,999,0.05,42,1159931101,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,lum2022_bootstrapCI,True,1000,999,0.05,42,1159931101,0,0,0,,,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,lum2022_cochranQ,True,1000,999,0.05,42,1159931101,0,0,0,,,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,mbc_excess,False,1000,999,0.05,42,1159931101,0,1000,19,0.019472944274817248,0.004369639426324226,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
cell,sd_ratio_sweep_prevalence_fixed,sweep_sdr_3167_pf,3.167,True,normal,2000,0.2,3,0.561922/1/1.77961,,,,0.650874/0.744643/0.851913,0.650874/0.744643/0.851913,0.2/0.2/0.2,0.20103847897471128,0.0,1.0000000000000002,m30,permutation_null,True,1000,999,0.05,42,1159931101,0,1000,1000,1.0,0.0,3.0,0.0,"SD-ratio sweep at 3.167, every level's prevalence held at 0.20 by a per-level intercept: spread mechanism only"
