cohort,cohort_label,is_clinical,rule,partition,partition_key,model_class,is_published_class,seed,spec_id,n_train,n_test,train_prevalence,test_prevalence,n_levels_admissible,partition_sd_ratio,partition_iqr_ratio,partition_min_lp_sd,partition_max_lp_sd,partition_observed_auc_gap,partition_level_prevalence_ratio,overall_auc,frac_lp_clipped,fit_runtime_s
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,logreg_l2,True,45.0,logreg_l2|s45,36177,9045,0.247837023523233,0.2478717523493643,2,1.3698133494266165,1.104470146471464,2.532684531852208,3.4693050816174558,0.0636505901046717,2.2991202346041053,0.8942171508791511,0.00530679933665,0.0262306000222452
adult_income,Adult Income,False,ev10,sex,adult_income|sex,logreg_l2,True,45.0,logreg_l2|s45,36177,9045,0.247837023523233,0.2478717523493643,2,1.2545960108912688,1.6091151762179825,2.561734365103824,3.213941715422334,0.0558892554130472,2.6621259258418206,0.8942171508791511,0.00530679933665,0.0262306000222452
adult_income,Adult Income,False,ev10,race,adult_income|race,logreg_l2,True,45.0,logreg_l2|s45,36177,9045,0.247837023523233,0.2478717523493643,4,1.6191041153956358,1.257688195951381,1.9609607840615129,3.174999675603448,0.0764980258410826,2.1666165865384617,0.8942171508791511,0.00530679933665,0.0262306000222452
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,logreg_l2,True,45.0,logreg_l2|s45,36177,9045,0.247837023523233,0.2478717523493643,2,1.3698133494266165,1.104470146471464,2.532684531852208,3.4693050816174558,0.0636505901046717,2.2991202346041053,0.8942171508791511,0.00530679933665,0.0262306000222452
adult_income,Adult Income,False,m30,sex,adult_income|sex,logreg_l2,True,46.0,logreg_l2|s46,36177,9045,0.247837023523233,0.2478717523493643,2,1.5591362045634811,1.6340683443929394,2.0995909809092046,3.273548313110494,0.0709458610256076,2.797101980052976,0.896096405230258,0.0054173576561636,0.0243723000166937
adult_income,Adult Income,False,m30,race,adult_income|race,logreg_l2,True,46.0,logreg_l2|s46,36177,9045,0.247837023523233,0.2478717523493643,5,2.5242095113372853,1.5215804766137022,1.7056993929804862,4.305542631243577,0.0688983855650522,2.0779990930338017,0.896096405230258,0.0054173576561636,0.0243723000166937
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,logreg_l2,True,46.0,logreg_l2|s46,36177,9045,0.247837023523233,0.2478717523493643,2,1.439517949404419,1.111501727279714,2.416289883674506,3.478292658513767,0.0627514031667677,2.4561352544736232,0.896096405230258,0.0054173576561636,0.0243723000166937
adult_income,Adult Income,False,ev10,sex,adult_income|sex,logreg_l2,True,46.0,logreg_l2|s46,36177,9045,0.247837023523233,0.2478717523493643,2,1.5591362045634811,1.6340683443929394,2.0995909809092046,3.273548313110494,0.0709458610256076,2.797101980052976,0.896096405230258,0.0054173576561636,0.0243723000166937
adult_income,Adult Income,False,ev10,race,adult_income|race,logreg_l2,True,46.0,logreg_l2|s46,36177,9045,0.247837023523233,0.2478717523493643,5,2.5242095113372853,1.5215804766137022,1.7056993929804862,4.305542631243577,0.0688983855650522,2.0779990930338017,0.896096405230258,0.0054173576561636,0.0243723000166937
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,logreg_l2,True,46.0,logreg_l2|s46,36177,9045,0.247837023523233,0.2478717523493643,2,1.439517949404419,1.111501727279714,2.416289883674506,3.478292658513767,0.0627514031667677,2.4561352544736232,0.896096405230258,0.0054173576561636,0.0243723000166937
adult_income,Adult Income,False,m30,sex,adult_income|sex,logreg_l2,True,47.0,logreg_l2|s47,36177,9045,0.247837023523233,0.2478717523493643,2,1.423251852507657,1.5392577340921685,2.219596722066297,3.1590451465007807,0.061893000604279,2.6665407217990325,0.8884679294161427,0.0047540077390823,0.0238309999695047
adult_income,Adult Income,False,m30,race,adult_income|race,logreg_l2,True,47.0,logreg_l2|s47,36177,9045,0.247837023523233,0.2478717523493643,5,1.791099045839795,1.2835891001760813,1.7042707281899503,3.052517675113713,0.1006231372962404,5.467898832684824,0.8884679294161427,0.0047540077390823,0.0238309999695047
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,logreg_l2,True,47.0,logreg_l2|s47,36177,9045,0.247837023523233,0.2478717523493643,2,1.3978535486577444,1.0636119895186495,2.415604731931397,3.3766616466847426,0.0638116691380115,2.208045628362333,0.8884679294161427,0.0047540077390823,0.0238309999695047
adult_income,Adult Income,False,ev10,sex,adult_income|sex,logreg_l2,True,47.0,logreg_l2|s47,36177,9045,0.247837023523233,0.2478717523493643,2,1.423251852507657,1.5392577340921685,2.219596722066297,3.1590451465007807,0.061893000604279,2.6665407217990325,0.8884679294161427,0.0047540077390823,0.0238309999695047
adult_income,Adult Income,False,ev10,race,adult_income|race,logreg_l2,True,47.0,logreg_l2|s47,36177,9045,0.247837023523233,0.2478717523493643,3,1.267874613173112,1.2835891001760813,2.4075863996315627,3.052517675113713,0.1006231372962404,2.190436994911703,0.8884679294161427,0.0047540077390823,0.0238309999695047
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,logreg_l2,True,47.0,logreg_l2|s47,36177,9045,0.247837023523233,0.2478717523493643,2,1.3978535486577444,1.0636119895186495,2.415604731931397,3.3766616466847426,0.0638116691380115,2.208045628362333,0.8884679294161427,0.0047540077390823,0.0238309999695047
adult_income,Adult Income,False,m30,sex,adult_income|sex,random_forest,False,42.0,random_forest|s42,36177,9045,0.247837023523233,0.2478717523493643,2,1.3094113474667743,1.1138149900125318,3.3032604386588784,4.32532670201801,0.0555266258680704,2.648510085035937,0.911105034078081,0.0070757324488667,1.9596740000415596
adult_income,Adult Income,False,m30,race,adult_income|race,random_forest,False,42.0,random_forest|s42,36177,9045,0.247837023523233,0.2478717523493643,5,1.5198292255058294,1.0142666122482078,2.649862825242451,4.027338965384923,0.1487240829346093,2.799342105263157,0.911105034078081,0.0070757324488667,1.9596740000415596
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,random_forest,False,42.0,random_forest|s42,36177,9045,0.247837023523233,0.2478717523493643,2,1.720036417620472,1.680749120628915,2.47601337147598,4.258833169453931,0.0534354263206113,2.2205295618977114,0.911105034078081,0.0070757324488667,1.9596740000415596
adult_income,Adult Income,False,ev10,sex,adult_income|sex,random_forest,False,42.0,random_forest|s42,36177,9045,0.247837023523233,0.2478717523493643,2,1.3094113474667743,1.1138149900125318,3.3032604386588784,4.32532670201801,0.0555266258680704,2.648510085035937,0.911105034078081,0.0070757324488667,1.9596740000415596
adult_income,Adult Income,False,ev10,race,adult_income|race,random_forest,False,42.0,random_forest|s42,36177,9045,0.247837023523233,0.2478717523493643,4,1.5198292255058294,1.0142666122482078,2.649862825242451,4.027338965384923,0.1395934043762199,2.393540669856459,0.911105034078081,0.0070757324488667,1.9596740000415596
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,random_forest,False,42.0,random_forest|s42,36177,9045,0.247837023523233,0.2478717523493643,2,1.720036417620472,1.680749120628915,2.47601337147598,4.258833169453931,0.0534354263206113,2.2205295618977114,0.911105034078081,0.0070757324488667,1.9596740000415596
adult_income,Adult Income,False,m30,sex,adult_income|sex,random_forest,False,43.0,random_forest|s43,36177,9045,0.247837023523233,0.2478717523493643,2,1.0616699219663872,1.097958787076904,3.0815160351895643,3.271552888617876,0.037770335318579,2.7134956124130047,0.9167168338783211,0.0017689331122166,1.959409600007348
adult_income,Adult Income,False,m30,race,adult_income|race,random_forest,False,43.0,random_forest|s43,36177,9045,0.247837023523233,0.2478717523493643,5,1.541159994851216,1.2340988538843245,2.2156811685508253,3.414719178315726,0.0920093780997323,2.5897616946160635,0.9167168338783211,0.0017689331122166,1.959409600007348
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,random_forest,False,43.0,random_forest|s43,36177,9045,0.247837023523233,0.2478717523493643,2,1.3981985910717567,1.611642249981572,2.4779990215420558,3.4647347405972937,0.0380209335631694,2.2870363198297543,0.9167168338783211,0.0017689331122166,1.959409600007348
adult_income,Adult Income,False,ev10,sex,adult_income|sex,random_forest,False,43.0,random_forest|s43,36177,9045,0.247837023523233,0.2478717523493643,2,1.0616699219663872,1.097958787076904,3.0815160351895643,3.271552888617876,0.037770335318579,2.7134956124130047,0.9167168338783211,0.0017689331122166,1.959409600007348
adult_income,Adult Income,False,ev10,race,adult_income|race,random_forest,False,43.0,random_forest|s43,36177,9045,0.247837023523233,0.2478717523493643,4,1.3658024436902296,1.2340988538843245,2.500156002862007,3.414719178315726,0.0920093780997323,2.5897616946160635,0.9167168338783211,0.0017689331122166,1.959409600007348
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,random_forest,False,43.0,random_forest|s43,36177,9045,0.247837023523233,0.2478717523493643,2,1.3981985910717567,1.611642249981572,2.4779990215420558,3.4647347405972937,0.0380209335631694,2.2870363198297543,0.9167168338783211,0.0017689331122166,1.959409600007348
adult_income,Adult Income,False,m30,sex,adult_income|sex,random_forest,False,44.0,random_forest|s44,36177,9045,0.247837023523233,0.2478717523493643,2,1.5937789936760245,1.0518455454708897,3.134385555892197,4.995517857062532,0.0343509544371543,2.544038257504837,0.9083592233735364,0.0109452736318407,2.062821300001815
adult_income,Adult Income,False,m30,race,adult_income|race,random_forest,False,44.0,random_forest|s44,36177,9045,0.247837023523233,0.2478717523493643,5,1.7106772811447553,1.1862535695205283,2.5206994088518506,4.312103211317876,0.1295628086672862,2.6822660098522166,0.9083592233735364,0.0109452736318407,2.062821300001815
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,random_forest,False,44.0,random_forest|s44,36177,9045,0.247837023523233,0.2478717523493643,2,1.770268918397284,1.5730105899219795,2.580071958570256,4.567421195485329,0.0486126801100661,2.178851201497548,0.9083592233735364,0.0109452736318407,2.062821300001815
adult_income,Adult Income,False,ev10,sex,adult_income|sex,random_forest,False,44.0,random_forest|s44,36177,9045,0.247837023523233,0.2478717523493643,2,1.5937789936760245,1.0518455454708897,3.134385555892197,4.995517857062532,0.0343509544371543,2.544038257504837,0.9083592233735364,0.0109452736318407,2.062821300001815
adult_income,Adult Income,False,ev10,race,adult_income|race,random_forest,False,44.0,random_forest|s44,36177,9045,0.247837023523233,0.2478717523493643,4,1.6445437641733738,1.1807688179302929,2.6220665605000453,4.312103211317876,0.1244606291444699,2.6822660098522166,0.9083592233735364,0.0109452736318407,2.062821300001815
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,random_forest,False,44.0,random_forest|s44,36177,9045,0.247837023523233,0.2478717523493643,2,1.770268918397284,1.5730105899219795,2.580071958570256,4.567421195485329,0.0486126801100661,2.178851201497548,0.9083592233735364,0.0109452736318407,2.062821300001815
adult_income,Adult Income,False,m30,sex,adult_income|sex,random_forest,False,45.0,random_forest|s45,36177,9045,0.247837023523233,0.2478717523493643,2,1.0963637579402106,1.0506226068005504,3.1099755782739438,3.4096645120987,0.0462615945658198,2.6621259258418206,0.9148920630204208,0.0015478164731896,2.040016399987508
adult_income,Adult Income,False,m30,race,adult_income|race,random_forest,False,45.0,random_forest|s45,36177,9045,0.247837023523233,0.2478717523493643,5,1.706644796046533,1.4328167058383747,2.3009420443724147,3.926890766032852,0.0847228219350982,2.887834821428571,0.9148920630204208,0.0015478164731896,2.040016399987508
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,random_forest,False,45.0,random_forest|s45,36177,9045,0.247837023523233,0.2478717523493643,2,1.348255885622825,1.5388735452636009,2.58304248510672,3.482602233358944,0.0506803987363437,2.2991202346041053,0.9148920630204208,0.0015478164731896,2.040016399987508
adult_income,Adult Income,False,ev10,sex,adult_income|sex,random_forest,False,45.0,random_forest|s45,36177,9045,0.247837023523233,0.2478717523493643,2,1.0963637579402106,1.0506226068005504,3.1099755782739438,3.4096645120987,0.0462615945658198,2.6621259258418206,0.9148920630204208,0.0015478164731896,2.040016399987508
adult_income,Adult Income,False,ev10,race,adult_income|race,random_forest,False,45.0,random_forest|s45,36177,9045,0.247837023523233,0.2478717523493643,4,1.706644796046533,1.4328167058383747,2.3009420443724147,3.926890766032852,0.0674342703227761,2.1666165865384617,0.9148920630204208,0.0015478164731896,2.040016399987508
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,random_forest,False,45.0,random_forest|s45,36177,9045,0.247837023523233,0.2478717523493643,2,1.348255885622825,1.5388735452636009,2.58304248510672,3.482602233358944,0.0506803987363437,2.2991202346041053,0.9148920630204208,0.0015478164731896,2.040016399987508
adult_income,Adult Income,False,m30,sex,adult_income|sex,random_forest,False,46.0,random_forest|s46,36177,9045,0.247837023523233,0.2478717523493643,2,1.1157978025474076,1.0715328069759722,3.393850366741866,3.786850781385287,0.0540817537120434,2.797101980052976,0.9150421057089916,0.0063018242122719,1.893633699975908
adult_income,Adult Income,False,m30,race,adult_income|race,random_forest,False,46.0,random_forest|s46,36177,9045,0.247837023523233,0.2478717523493643,5,1.6416994887349827,1.1849242440199288,2.3454775349975407,3.85056927004485,0.1200854700854699,2.0779990930338017,0.9150421057089916,0.0063018242122719,1.893633699975908
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,random_forest,False,46.0,random_forest|s46,36177,9045,0.247837023523233,0.2478717523493643,2,1.5327315443570375,1.5513438891937028,2.5936882119412665,3.9754277386693815,0.0492486458716109,2.4561352544736232,0.9150421057089916,0.0063018242122719,1.893633699975908
adult_income,Adult Income,False,ev10,sex,adult_income|sex,random_forest,False,46.0,random_forest|s46,36177,9045,0.247837023523233,0.2478717523493643,2,1.1157978025474076,1.0715328069759722,3.393850366741866,3.786850781385287,0.0540817537120434,2.797101980052976,0.9150421057089916,0.0063018242122719,1.893633699975908
adult_income,Adult Income,False,ev10,race,adult_income|race,random_forest,False,46.0,random_forest|s46,36177,9045,0.247837023523233,0.2478717523493643,5,1.6416994887349827,1.1849242440199288,2.3454775349975407,3.85056927004485,0.1200854700854699,2.0779990930338017,0.9150421057089916,0.0063018242122719,1.893633699975908
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,random_forest,False,46.0,random_forest|s46,36177,9045,0.247837023523233,0.2478717523493643,2,1.5327315443570375,1.5513438891937028,2.5936882119412665,3.9754277386693815,0.0492486458716109,2.4561352544736232,0.9150421057089916,0.0063018242122719,1.893633699975908
adult_income,Adult Income,False,m30,sex,adult_income|sex,random_forest,False,47.0,random_forest|s47,36177,9045,0.247837023523233,0.2478717523493643,2,1.2986893577486238,1.1303901500657798,3.483463966155875,4.523937580947447,0.037963307598287,2.6665407217990325,0.9053522393895856,0.0105030403537866,1.8677921999478715
adult_income,Adult Income,False,m30,race,adult_income|race,random_forest,False,47.0,random_forest|s47,36177,9045,0.247837023523233,0.2478717523493643,5,1.708501108886982,1.091089636213291,2.45131894194557,4.18808113054967,0.1187090530077427,5.467898832684824,0.9053522393895856,0.0105030403537866,1.8677921999478715
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,random_forest,False,47.0,random_forest|s47,36177,9045,0.247837023523233,0.2478717523493643,2,1.7931552302966354,1.6116911565660357,2.5032743090801786,4.488759420194318,0.0481224358819464,2.208045628362333,0.9053522393895856,0.0105030403537866,1.8677921999478715
adult_income,Adult Income,False,ev10,sex,adult_income|sex,random_forest,False,47.0,random_forest|s47,36177,9045,0.247837023523233,0.2478717523493643,2,1.2986893577486238,1.1303901500657798,3.483463966155875,4.523937580947447,0.037963307598287,2.6665407217990325,0.9053522393895856,0.0105030403537866,1.8677921999478715
adult_income,Adult Income,False,ev10,race,adult_income|race,random_forest,False,47.0,random_forest|s47,36177,9045,0.247837023523233,0.2478717523493643,3,1.6594124786817257,1.091089636213291,2.5238336967772925,4.18808113054967,0.1065761261747922,2.190436994911703,0.9053522393895856,0.0105030403537866,1.8677921999478715
adult_income,Adult Income,False,ev10,age_group,adult_income|age_group,random_forest,False,47.0,random_forest|s47,36177,9045,0.247837023523233,0.2478717523493643,2,1.7931552302966354,1.6116911565660357,2.5032743090801786,4.488759420194318,0.0481224358819464,2.208045628362333,0.9053522393895856,0.0105030403537866,1.8677921999478715
adult_income,Adult Income,False,m30,sex,adult_income|sex,hgb_deep,False,42.0,hgb_deep|s42,36177,9045,0.247837023523233,0.2478717523493643,2,1.0715404995911224,1.0287461829798583,3.607586651102314,3.865675202440438,0.053614163640956,2.648510085035937,0.913215072901012,0.0,1.1876762000028975
adult_income,Adult Income,False,m30,race,adult_income|race,hgb_deep,False,42.0,hgb_deep|s42,36177,9045,0.247837023523233,0.2478717523493643,5,1.1580112801938414,1.196496574235005,3.4495822786304693,3.9946551906108585,0.1348684210526315,2.799342105263157,0.913215072901012,0.0,1.1876762000028975
adult_income,Adult Income,False,m30,age_group,adult_income|age_group,hgb_deep,False,42.0,hgb_deep|s42,36177,9045,0.247837023523233,0.2478717523493643,2,1.1213576241529728,1.488116075617336,3.446632394362556,3.864907513071067,0.0516592447704675,2.2205295618977114,0.913215072901012,0.0,1.1876762000028975
